,cdate,acode,aname,scode,sname,fdust,ozone,nd,cm,sagas,airquality
6805,20181202,102,동북권,111151,중랑구,40,0.009000000000000001,0.032,0.6,0.006999999999999999,good
6806,20181202,102,동북권,111142,성동구,48,0.005,0.037000000000000005,0.5,0.006,normal
6807,20181202,102,동북권,111141,광진구,43,0.006,0.032,0.7,0.004,normal
6808,20181202,101,서북권,111201,마포구,51,0.008,0.035,0.6,0.003,bad
6809,20181202,101,서북권,111191,서대문구,42,0.024,0.019,0.6,0.006,normal
6810,20181202,101,서북권,111181,은평구,46,0.024,0.024,0.6,0.005,normal
6811,20181202,100,도심권,111131,용산구,37,0.006,0.043,0.6,0.003,normal
6812,20181202,100,도심권,111123,종로구,46,0.006,0.046,0.8,0.004,normal
6813,20181203,100,도심권,111121,중구,46,0.008,0.042,0.8,0.003,normal
6814,20181203,104,동남권,111274,강동구,53,0.005,0.043,0.7,0.006,bad
6815,20181203,104,동남권,111273,송파구,49,0.003,0.051,0.8,0.003,bad
6816,20181203,104,동남권,111262,서초구,42,0.008,0.032,0.5,0.003,normal
6817,20181203,104,동남권,111261,강남구,44,0.005,0.036000000000000004,0.8,0.006,normal
6818,20181203,103,서남권,111301,양천구,42,0.006999999999999999,0.044,0.7,0.002,normal
6819,20181203,103,서남권,111281,금천구,44,0.008,0.041,0.6,0.004,bad
6820,20181203,103,서남권,111251,관악구,43,0.008,0.043,0.6,0.003,bad
6821,20181203,103,서남권,111241,동작구,47,0.008,0.044,0.6,0.003,normal
6822,20181203,103,서남권,111231,영등포구,47,0.008,0.034,0.8,0.004,normal
6823,20181203,103,서남권,111221,구로구,43,0.006,0.039,0.5,0.004,normal
6824,20181203,103,서남권,111212,강서구,45,0.008,0.041,0.6,0.004,normal
6825,20181203,102,동북권,111311,노원구,44,0.002,0.056,1.2,0.006,normal
6826,20181203,102,동북권,111291,강북구,46,0.006999999999999999,0.039,0.8,0.003,normal
6827,20181203,102,동북권,111171,도봉구,38,0.008,0.035,0.8,0.004,normal
6828,20181203,102,동북권,111161,성북구,51,0.005,0.046,0.8,0.003,bad
6829,20181203,102,동북권,111152,동대문구,42,0.005,0.045,0.9,0.006999999999999999,normal
6830,20181203,102,동북권,111151,중랑구,38,0.008,0.035,0.7,0.006999999999999999,good
6831,20181203,102,동북권,111142,성동구,42,0.002,0.039,0.6,0.006,normal
6832,20181203,102,동북권,111141,광진구,39,0.006,0.037000000000000005,1.0,0.005,normal
6833,20181203,101,서북권,111201,마포구,43,0.01,0.034,0.6,0.003,normal
6834,20181203,101,서북권,111191,서대문구,36,0.016,0.027000000000000003,0.7,0.005,normal
6835,20181203,101,서북권,111181,은평구,37,0.019,0.027000000000000003,0.6,0.004,normal
6836,20181203,100,도심권,111131,용산구,37,0.006999999999999999,0.044,0.7,0.003,good
6837,20181203,100,도심권,111123,종로구,47,0.008,0.043,0.9,0.004,normal
6838,20181204,102,동북권,111291,강북구,26,0.017,0.02,0.6,0.003,good
6839,20181204,104,동남권,111274,강동구,30,0.004,0.035,0.7,0.006,good
6840,20181204,104,동남권,111273,송파구,36,0.005,0.034,0.7,0.002,normal
6841,20181204,104,동남권,111262,서초구,31,0.01,0.024,0.4,0.003,good
6842,20181204,104,동남권,111261,강남구,24,0.005,0.026,0.7,0.006,better
6843,20181204,103,서남권,111301,양천구,31,0.012,0.024,0.6,0.002,good
6844,20181204,103,서남권,111281,금천구,32,0.012,0.026,0.6,0.003,normal
6845,20181204,103,서남권,111251,관악구,38,0.011,0.026,0.5,0.003,bad
6846,20181204,103,서남권,111241,동작구,30,0.012,0.028,0.6,0.003,better
6847,20181204,103,서남권,111231,영등포구,37,0.01,0.023,0.6,0.004,good
6848,20181204,103,서남권,111221,구로구,33,0.012,0.021,0.4,0.004,good
6849,20181204,103,서남권,111212,강서구,30,0.016,0.019,0.6,0.004,good
6850,20181204,102,동북권,111311,노원구,23,0.012,0.02,0.6,0.005,better
6851,20181204,102,동북권,111171,도봉구,24,0.014,0.017,0.6,0.004,good
6852,20181204,102,동북권,111161,성북구,23,0.006999999999999999,0.03,0.6,0.003,good
6853,20181204,102,동북권,111152,동대문구,22,0.008,0.025,0.8,0.006999999999999999,good
6854,20181204,102,동북권,111151,중랑구,21,0.004,0.029,0.7,0.006999999999999999,better
6855,20181204,102,동북권,111142,성동구,26,0.003,0.025,0.5,0.005,better
6856,20181204,102,동북권,111141,광진구,30,0.004,0.03,1.1,0.005,good
6857,20181204,101,서북권,111201,마포구,37,0.009000000000000001,0.021,0.5,0.003,normal
6858,20181204,101,서북권,111191,서대문구,31,0.009000000000000001,0.022,0.5,0.005,normal
6859,20181204,101,서북권,111181,은평구,33,0.013,0.022,0.8,0.004,normal
6860,20181204,100,도심권,111131,용산구,24,0.005,0.033,0.7,0.003,good
6861,20181204,100,도심권,111123,종로구,27,0.008,0.027000000000000003,0.7,0.003,good
6862,20181204,100,도심권,111121,중구,28,0.009000000000000001,0.024,0.6,0.003,good
6863,20181205,102,동북권,111311,노원구,30,0.014,0.02,0.4,0.005,better
6864,20181205,104,동남권,111274,강동구,30,0.011,0.027000000000000003,0.4,0.005,better
6865,20181205,104,동남권,111273,송파구,33,0.011,0.029,0.4,0.003,good
6866,20181205,104,동남권,111262,서초구,25,0.012,0.027000000000000003,0.3,0.003,better
6867,20181205,104,동남권,111261,강남구,25,0.01,0.026,0.4,0.005,better
6868,20181205,103,서남권,111301,양천구,25,0.013,0.027000000000000003,0.4,0.002,better
6869,20181205,103,서남권,111281,금천구,28,0.013,0.029,0.4,0.004,better
6870,20181205,103,서남권,111251,관악구,28,0.012,0.031,0.3,0.004,good
6871,20181205,103,서남권,111241,동작구,29,0.012,0.028,0.4,0.003,better
6872,20181205,103,서남권,111231,영등포구,31,0.012,0.019,0.5,0.005,good
6873,20181205,103,서남권,111221,구로구,27,0.012,0.025,0.3,0.005,better
6874,20181205,103,서남권,111212,강서구,27,0.014,0.024,0.4,0.005,better
6875,20181205,102,동북권,111291,강북구,26,0.021,0.017,0.4,0.003,better
6876,20181205,102,동북권,111171,도봉구,25,0.018000000000000002,0.016,0.5,0.004,better
6877,20181205,102,동북권,111161,성북구,31,0.013,0.026,0.3,0.003,good
6878,20181205,102,동북권,111152,동대문구,24,0.011,0.026,0.5,0.006999999999999999,better
6879,20181205,102,동북권,111151,중랑구,24,0.012,0.021,0.5,0.006999999999999999,better
6880,20181205,102,동북권,111142,성동구,30,0.01,0.022,0.3,0.005,better
6881,20181205,102,동북권,111141,광진구,25,0.01,0.023,0.8,0.004,better
6882,20181205,101,서북권,111201,마포구,34,0.011,0.022,0.4,0.003,good
6883,20181205,101,서북권,111191,서대문구,26,0.014,0.02,0.5,0.006,better
6884,20181205,101,서북권,111181,은평구,27,0.018000000000000002,0.019,0.5,0.005,better
6885,20181205,100,도심권,111131,용산구,20,0.009000000000000001,0.029,0.4,0.003,better
6886,20181205,100,도심권,111123,종로구,26,0.013,0.025,0.5,0.003,better
6887,20181205,100,도심권,111121,중구,27,0.016,0.022,0.4,0.003,better
6888,20181206,100,도심권,111131,용산구,29,0.006999999999999999,0.035,0.5,0.003,good
6889,20181206,104,동남권,111274,강동구,34,0.008,0.032,0.5,0.01,good
6890,20181206,104,동남권,111273,송파구,43,0.006999999999999999,0.037000000000000005,0.5,0.003,normal
6891,20181206,104,동남권,111262,서초구,34,0.011,0.03,0.3,0.003,good
6892,20181206,104,동남권,111261,강남구,32,0.008,0.03,0.5,0.005,good
6893,20181206,103,서남권,111301,양천구,35,0.012,0.029,0.5,0.003,good
6894,20181206,103,서남권,111281,금천구,37,0.011,0.033,0.5,0.004,normal
6895,20181206,103,서남권,111251,관악구,37,0.013,0.031,0.4,0.004,good
6896,20181206,103,서남권,111241,동작구,36,0.012,0.032,0.4,0.003,good
6897,20181206,103,서남권,111231,영등포구,40,0.006,0.021,0.5,0.005,good
6898,20181206,103,서남권,111221,구로구,36,0.013,0.026,0.3,0.005,good
6899,20181206,103,서남권,111212,강서구,38,0.013,0.026,0.5,0.005,good
6900,20181206,100,도심권,111123,종로구,34,0.01,0.032,0.6,0.004,good
6901,20181206,102,동북권,111311,노원구,36,0.014,0.021,0.4,0.005,good
6902,20181206,100,도심권,111121,중구,35,0.01,0.029,0.5,0.003,good
6903,20181206,102,동북권,111291,강북구,35,0.019,0.02,0.4,0.003,good
6904,20181206,102,동북권,111171,도봉구,34,0.018000000000000002,0.016,0.6,0.004,good
6905,20181206,102,동북권,111161,성북구,36,0.013,0.027000000000000003,0.4,0.003,good
6906,20181206,102,동북권,111152,동대문구,32,0.011,0.028,0.6,0.006999999999999999,good
6907,20181206,102,동북권,111151,중랑구,31,0.009000000000000001,0.025,0.5,0.006999999999999999,good
6908,20181206,102,동북권,111142,성동구,36,0.006999999999999999,0.028,0.3,0.005,good
6909,20181206,102,동북권,111141,광진구,34,0.006999999999999999,0.029,0.9,0.004,good
6910,20181206,101,서북권,111201,마포구,45,0.012,0.023,0.4,0.003,normal
6911,20181206,101,서북권,111191,서대문구,41,0.01,0.025,0.6,0.006,normal
6912,20181206,101,서북권,111181,은평구,40,0.015,0.024,0.6,0.005,good
6913,20181207,102,동북권,111311,노원구,24,0.024,0.01,0.3,0.005,better
6914,20181207,104,동남권,111274,강동구,22,0.024,0.013,0.3,0.005,better
6915,20181207,104,동남권,111273,송파구,27,0.02,0.019,0.3,0.003,better
6916,20181207,104,동남권,111262,서초구,18,0.027000000000000003,0.013,0.1,0.003,better
6917,20181207,104,동남권,111261,강남구,18,0.022,0.013,0.3,0.005,better
6918,20181207,103,서남권,111301,양천구,21,0.022,0.017,0.3,0.002,better
6919,20181207,103,서남권,111281,금천구,23,0.025,0.016,0.3,0.004,better
6920,20181207,103,서남권,111251,관악구,21,0.025,0.015,0.2,0.004,better
6921,20181207,103,서남권,111241,동작구,24,0.026,0.013,0.3,0.003,better
6922,20181207,103,서남권,111231,영등포구,24,0.009000000000000001,0.015,0.5,0.005,better
6923,20181207,103,서남권,111221,구로구,18,0.025,0.012,0.2,0.004,better
6924,20181207,103,서남권,111212,강서구,20,0.027000000000000003,0.011,0.3,0.004,better
6925,20181207,102,동북권,111291,강북구,21,0.033,0.005,0.3,0.002,good
6926,20181207,102,동북권,111171,도봉구,16,0.031,0.005,0.5,0.003,good
6927,20181207,102,동북권,111161,성북구,26,0.028,0.01,0.2,0.003,better
6928,20181207,102,동북권,111152,동대문구,18,0.026,0.01,0.4,0.006999999999999999,better
6929,20181207,102,동북권,111151,중랑구,16,0.025,0.011,0.4,0.006,better
6930,20181207,102,동북권,111142,성동구,27,0.022,0.011,0.2,0.004,better
6931,20181207,102,동북권,111141,광진구,19,0.021,0.012,1.0,0.004,better
6932,20181207,101,서북권,111201,마포구,25,0.024,0.011,0.3,0.003,better
6933,20181207,101,서북권,111191,서대문구,25,0.023,0.01,0.4,0.005,better
6934,20181207,101,서북권,111181,은평구,25,0.027000000000000003,0.012,0.5,0.005,better
6935,20181207,100,도심권,111131,용산구,17,0.022,0.016,0.3,0.003,better
6936,20181207,100,도심권,111123,종로구,23,0.025,0.012,0.4,0.003,better
6937,20181207,100,도심권,111121,중구,22,0.03,0.01,0.3,0.003,good
6938,20181208,100,도심권,111121,중구,24,0.029,0.009000000000000001,0.3,0.003,better
6939,20181208,104,동남권,111274,강동구,25,0.021,0.014,0.4,0.005,better
6940,20181208,104,동남권,111273,송파구,27,0.018000000000000002,0.021,0.4,0.003,better
6941,20181208,104,동남권,111262,서초구,19,0.023,0.016,0.2,0.004,better
6942,20181208,104,동남권,111261,강남구,20,0.019,0.014,0.4,0.005,better
6943,20181208,103,서남권,111301,양천구,24,0.019,0.019,0.4,0.002,better
6944,20181208,103,서남권,111281,금천구,23,0.023,0.017,0.4,0.004,better
6945,20181208,103,서남권,111251,관악구,23,0.021,0.02,0.3,0.004,better
6946,20181208,103,서남권,111241,동작구,26,0.024,0.015,0.3,0.003,better
6947,20181208,103,서남권,111231,영등포구,26,0.008,0.017,0.5,0.005,better
6948,20181208,103,서남권,111221,구로구,20,0.022,0.014,0.2,0.005,better
6949,20181208,103,서남권,111212,강서구,23,0.024,0.014,0.3,0.005,better
6950,20181208,102,동북권,111311,노원구,26,0.021,0.011,0.3,0.005,better
6951,20181208,102,동북권,111291,강북구,23,0.029,0.006,0.3,0.003,better
6952,20181208,102,동북권,111171,도봉구,18,0.029,0.006,0.6,0.003,better
6953,20181208,102,동북권,111161,성북구,26,0.025,0.014,0.3,0.004,better
6954,20181208,102,동북권,111152,동대문구,21,0.024,0.013,0.5,0.006999999999999999,better
6955,20181208,102,동북권,111151,중랑구,19,0.022,0.013,0.4,0.006,better
6956,20181208,102,동북권,111142,성동구,27,0.019,0.013,0.2,0.004,better
6957,20181208,102,동북권,111141,광진구,19,0.019,0.014,0.9,0.003,better
6958,20181208,101,서북권,111201,마포구,27,0.02,0.013,0.3,0.004,better
6959,20181208,101,서북권,111191,서대문구,25,0.022,0.011,0.5,0.006,better
6960,20181208,101,서북권,111181,은평구,25,0.025,0.012,0.6,0.005,better
6961,20181208,100,도심권,111131,용산구,17,0.02,0.018000000000000002,0.4,0.003,better
6962,20181208,100,도심권,111123,종로구,23,0.024,0.012,0.4,0.003,better
6963,20181209,102,동북권,111291,강북구,25,0.022,0.016,0.5,0.003,better
6964,20181209,104,동남권,111274,강동구,25,0.016,0.021,0.5,0.005,better
6965,20181209,104,동남권,111273,송파구,27,0.017,0.024,0.5,0.003,better
6966,20181209,104,동남권,111262,서초구,17,0.022,0.02,0.2,0.004,better
6967,20181209,104,동남권,111261,강남구,19,0.017,0.019,0.5,0.005,better
6968,20181209,103,서남권,111301,양천구,23,0.018000000000000002,0.023,0.5,0.003,better
6969,20181209,103,서남권,111281,금천구,22,0.019,0.026,0.4,0.004,better
6970,20181209,103,서남권,111251,관악구,24,0.02,0.025,0.3,0.005,better
6971,20181209,103,서남권,111241,동작구,23,0.022,0.021,0.4,0.004,better
6972,20181209,103,서남권,111231,영등포구,24,0.008,0.017,0.6,0.005,better
6973,20181209,103,서남권,111221,구로구,20,0.019,0.021,0.3,0.006,better
6974,20181209,103,서남권,111212,강서구,23,0.022,0.019,0.4,0.005,better
6975,20181209,102,동북권,111311,노원구,27,0.018000000000000002,0.019,0.5,0.006,better
6976,20181209,102,동북권,111171,도봉구,20,0.022,0.015,0.7,0.004,better
6977,20181209,102,동북권,111161,성북구,25,0.021,0.022,0.4,0.004,better
6978,20181209,102,동북권,111152,동대문구,21,0.021,0.018000000000000002,0.6,0.006999999999999999,better
6979,20181209,102,동북권,111151,중랑구,20,0.018000000000000002,0.019,0.5,0.006999999999999999,better
6980,20181209,102,동북권,111142,성동구,23,0.018000000000000002,0.017,0.3,0.005,better
6981,20181209,102,동북권,111141,광진구,20,0.016,0.019,1.1,0.004,better
6982,20181209,101,서북권,111201,마포구,25,0.02,0.014,0.4,0.004,better
6983,20181209,101,서북권,111191,서대문구,20,0.022,0.015,0.7,0.006999999999999999,better
6984,20181209,101,서북권,111181,은평구,21,0.026,0.016,0.6,0.005,better
6985,20181209,100,도심권,111131,용산구,14,0.018000000000000002,0.021,0.4,0.003,better
6986,20181209,100,도심권,111123,종로구,21,0.022,0.018000000000000002,0.4,0.003,better
6987,20181209,100,도심권,111121,중구,21,0.027000000000000003,0.014,0.4,0.003,better
6988,20181210,102,동북권,111311,노원구,37,0.006999999999999999,0.042,0.7,0.006,good
6989,20181210,104,동남권,111274,강동구,43,0.006,0.042,0.7,0.005,normal
6990,20181210,104,동남권,111273,송파구,42,0.006,0.048,0.7,0.003,normal
6991,20181210,104,동남권,111262,서초구,30,0.006,0.041,0.5,0.004,good
6992,20181210,104,동남권,111261,강남구,29,0.006,0.038,0.6,0.005,good
6993,20181210,103,서남권,111301,양천구,31,0.008,0.047,0.7,0.002,good
6994,20181210,103,서남권,111281,금천구,29,0.006,0.049,0.7,0.004,good
6995,20181210,103,서남권,111251,관악구,38,0.006999999999999999,0.053,0.6,0.004,normal
6996,20181210,103,서남권,111241,동작구,34,0.006,0.053,0.7,0.003,normal
6997,20181210,103,서남권,111231,영등포구,36,0.009000000000000001,0.028,0.7,0.005,good
6998,20181210,103,서남권,111221,구로구,29,0.009000000000000001,0.038,0.4,0.005,good
6999,20181210,103,서남권,111212,강서구,33,0.009000000000000001,0.042,0.7,0.005,good
7000,20181210,102,동북권,111291,강북구,35,0.013,0.033,0.7,0.003,normal
7001,20181210,102,동북권,111171,도봉구,37,0.01,0.034,1.0,0.003,normal
7002,20181210,102,동북권,111161,성북구,38,0.006999999999999999,0.047,0.7,0.004,good
7003,20181210,102,동북권,111152,동대문구,31,0.006999999999999999,0.044,0.8,0.006999999999999999,normal
7004,20181210,102,동북권,111151,중랑구,27,0.01,0.03,0.6,0.006,good
7005,20181210,102,동북권,111142,성동구,34,0.006,0.038,0.4,0.005,good
7006,20181210,102,동북권,111141,광진구,30,0.006,0.038,1.3,0.003,good
7007,20181210,101,서북권,111201,마포구,42,0.005,0.034,0.6,0.004,normal
7008,20181210,101,서북권,111191,서대문구,31,0.008,0.036000000000000004,0.9,0.009000000000000001,good
7009,20181210,101,서북권,111181,은평구,31,0.012,0.035,0.8,0.005,good
7010,20181210,100,도심권,111131,용산구,25,0.005,0.046,0.6,0.003,good
7011,20181210,100,도심권,111123,종로구,31,0.006999999999999999,0.046,0.8,0.003,good
7012,20181210,100,도심권,111121,중구,34,0.006999999999999999,0.042,0.7,0.003,normal
7013,20181211,101,서북권,111181,은평구,38,0.008,0.042,0.9,0.005,normal
7014,20181211,104,동남권,111274,강동구,43,0.003,0.044,0.6,0.005,normal
7015,20181211,104,동남권,111273,송파구,42,0.004,0.046,0.6,0.003,normal
7016,20181211,104,동남권,111262,서초구,38,0.003,0.042,0.5,0.004,good
7017,20181211,104,동남권,111261,강남구,33,0.003,0.041,0.7,0.005,good
7018,20181211,103,서남권,111301,양천구,40,0.002,0.055,0.9,0.003,normal
7019,20181211,103,서남권,111281,금천구,33,0.004,0.051,0.7,0.004,normal
7020,20181211,103,서남권,111251,관악구,44,0.004,0.059,0.7,0.005,bad
7021,20181211,103,서남권,111241,동작구,39,0.003,0.057,0.8,0.004,normal
7022,20181211,103,서남권,111231,영등포구,45,0.02,0.028,0.9,0.005,normal
7023,20181211,103,서남권,111221,구로구,45,0.002,0.046,0.5,0.005,normal
7024,20181211,103,서남권,111212,강서구,48,0.003,0.05,0.8,0.006,normal
7025,20181211,100,도심권,111131,용산구,30,0.003,0.048,0.7,0.003,normal
7026,20181211,100,도심권,111121,중구,40,0.004,0.046,0.8,0.004,bad
7027,20181211,100,도심권,111123,종로구,41,0.004,0.052000000000000005,0.9,0.004,normal
7028,20181211,102,동북권,111311,노원구,43,0.004,0.048,0.8,0.006999999999999999,bad
7029,20181211,102,동북권,111291,강북구,35,0.005,0.04,0.7,0.003,normal
7030,20181211,102,동북권,111171,도봉구,45,0.005,0.037000000000000005,1.0,0.005,bad
7031,20181211,102,동북권,111161,성북구,45,0.003,0.051,0.8,0.005,normal
7032,20181211,102,동북권,111152,동대문구,40,0.004,0.048,0.9,0.008,bad
7033,20181211,102,동북권,111151,중랑구,29,0.006,0.033,0.5,0.006,good
7034,20181211,102,동북권,111142,성동구,39,0.003,0.041,0.5,0.006,good
7035,20181211,102,동북권,111141,광진구,28,0.004,0.039,0.4,0.004,good
7036,20181211,101,서북권,111201,마포구,52,0.003,0.037000000000000005,0.7,0.004,bad
7037,20181211,101,서북권,111191,서대문구,34,0.005,0.04,0.9,0.009000000000000001,normal
7038,20181212,100,도심권,111121,중구,48,0.018000000000000002,0.029,0.6,0.004,bad
7039,20181212,104,동남권,111274,강동구,46,0.015,0.032,0.6,0.006,normal
7040,20181212,104,동남권,111273,송파구,52,0.012,0.037000000000000005,0.6,0.004,bad
7041,20181212,104,동남권,111262,서초구,43,0.019,0.028,0.3,0.004,normal
7042,20181212,104,동남권,111261,강남구,45,0.014,0.028,0.6,0.006,normal
7043,20181212,103,서남권,111301,양천구,40,0.017,0.03,0.5,0.003,good
7044,20181212,103,서남권,111281,금천구,39,0.018000000000000002,0.03,0.5,0.005,normal
7045,20181212,103,서남권,111251,관악구,45,0.018000000000000002,0.031,0.4,0.005,normal
7046,20181212,103,서남권,111241,동작구,48,0.017,0.031,0.5,0.004,normal
7047,20181212,103,서남권,111231,영등포구,47,0.025,0.023,0.5,0.005,normal
7048,20181212,103,서남권,111221,구로구,39,0.02,0.025,0.3,0.005,good
7049,20181212,103,서남권,111212,강서구,42,0.021,0.026,0.5,0.005,normal
7050,20181212,102,동북권,111311,노원구,46,0.02,0.021,0.5,0.006,normal
7051,20181212,102,동북권,111291,강북구,41,0.029,0.016,0.5,0.004,normal
7052,20181212,102,동북권,111171,도봉구,38,0.027000000000000003,0.014,0.9,0.004,normal
7053,20181212,102,동북권,111161,성북구,44,0.019,0.028,0.5,0.004,normal
7054,20181212,102,동북권,111152,동대문구,45,0.017,0.026,0.7,0.008,bad
7055,20181212,102,동북권,111151,중랑구,41,0.016,0.025,0.6,0.006999999999999999,normal
7056,20181212,102,동북권,111142,성동구,52,0.011,0.029,0.4,0.005,bad
7057,20181212,102,동북권,111141,광진구,47,0.011,0.03,0.6,0.004,normal
7058,20181212,101,서북권,111201,마포구,51,0.015,0.021,0.5,0.004,bad
7059,20181212,101,서북권,111191,서대문구,51,0.015,0.025,0.6,0.006999999999999999,bad
7060,20181212,101,서북권,111181,은평구,51,0.02,0.025,0.9,0.006,bad
7061,20181212,100,도심권,111131,용산구,40,0.013,0.035,0.6,0.004,normal
7062,20181212,100,도심권,111123,종로구,47,0.017,0.027000000000000003,0.6,0.004,normal
7063,20181213,100,도심권,111121,중구,41,0.018000000000000002,0.032,0.6,0.004,bad
7064,20181213,104,동남권,111274,강동구,42,0.011,0.038,0.6,0.005,bad
7065,20181213,104,동남권,111273,송파구,43,0.009000000000000001,0.041,0.6,0.004,bad
7066,20181213,104,동남권,111262,서초구,37,0.018000000000000002,0.028,0.3,0.004,good
7067,20181213,104,동남권,111261,강남구,36,0.012,0.028,0.6,0.005,normal
7068,20181213,103,서남권,111301,양천구,41,0.011,0.038,0.6,0.003,normal
7069,20181213,103,서남권,111281,금천구,41,0.014,0.035,0.6,0.004,bad
7070,20181213,103,서남권,111251,관악구,44,0.014,0.037000000000000005,0.5,0.005,bad
7071,20181213,103,서남권,111241,동작구,44,0.015,0.035,0.5,0.004,normal
7072,20181213,103,서남권,111231,영등포구,45,0.027000000000000003,0.024,0.5,0.005,normal
7073,20181213,103,서남권,111221,구로구,39,0.014,0.031,0.4,0.006,normal
7074,20181213,103,서남권,111212,강서구,44,0.015,0.034,0.6,0.005,normal
7075,20181213,102,동북권,111311,노원구,38,0.012,0.034,0.6,0.006,normal
7076,20181213,102,동북권,111291,강북구,43,0.017,0.03,0.6,0.003,bad
7077,20181213,102,동북권,111171,도봉구,35,0.018000000000000002,0.024,0.9,0.004,normal
7078,20181213,102,동북권,111161,성북구,39,0.016,0.034,0.6,0.004,good
7079,20181213,102,동북권,111152,동대문구,40,0.014,0.033,0.7,0.008,bad
7080,20181213,102,동북권,111151,중랑구,36,0.013,0.028,0.6,0.006,normal
7081,20181213,102,동북권,111142,성동구,38,0.011,0.031,0.4,0.006,normal
7082,20181213,102,동북권,111141,광진구,37,0.009000000000000001,0.034,0.6,0.004,good
7083,20181213,101,서북권,111201,마포구,45,0.014,0.023,0.5,0.004,normal
7084,20181213,101,서북권,111191,서대문구,41,0.014,0.029,0.7,0.006999999999999999,bad
7085,20181213,101,서북권,111181,은평구,44,0.02,0.027000000000000003,0.8,0.006,bad
7086,20181213,100,도심권,111131,용산구,34,0.013,0.035,0.5,0.004,bad
7087,20181213,100,도심권,111123,종로구,40,0.015,0.034,0.7,0.004,normal
7088,20181214,102,동북권,111291,강북구,29,0.02,0.022,0.5,0.003,good
7089,20181214,104,동남권,111274,강동구,36,0.008,0.038,0.6,0.005,normal
7090,20181214,104,동남권,111273,송파구,36,0.008,0.04,0.6,0.004,good
7091,20181214,104,동남권,111262,서초구,27,0.014,0.031,0.2,0.004,good
7092,20181214,104,동남권,111261,강남구,29,0.01,0.027000000000000003,0.5,0.005,better
7093,20181214,103,서남권,111301,양천구,32,0.011,0.034,0.5,0.003,good
7094,20181214,103,서남권,111281,금천구,32,0.01,0.036000000000000004,0.5,0.004,normal
7095,20181214,103,서남권,111251,관악구,34,0.011,0.038,0.4,0.004,good
7096,20181214,103,서남권,111241,동작구,34,0.009000000000000001,0.038,0.5,0.003,good
7097,20181214,103,서남권,111231,영등포구,36,0.014,0.023,0.5,0.005,good
7098,20181214,103,서남권,111221,구로구,30,0.013,0.03,0.3,0.005,good
7099,20181214,103,서남권,111212,강서구,34,0.014,0.03,0.5,0.005,good
7100,20181214,102,동북권,111311,노원구,34,0.011,0.031,0.5,0.006,good
7101,20181214,102,동북권,111171,도봉구,28,0.014,0.023,0.9,0.004,good
7102,20181214,102,동북권,111161,성북구,33,0.012,0.034,0.5,0.004,good
7103,20181214,102,동북권,111152,동대문구,28,0.014,0.028,0.6,0.006999999999999999,good
7104,20181214,102,동북권,111151,중랑구,30,0.01,0.029,0.6,0.006,good
7105,20181214,102,동북권,111142,성동구,32,0.009000000000000001,0.029,0.3,0.005,good
7106,20181214,102,동북권,111141,광진구,31,0.006999999999999999,0.035,0.6,0.004,good
7107,20181214,101,서북권,111201,마포구,34,0.011,0.022,0.4,0.004,good
7108,20181214,101,서북권,111191,서대문구,32,0.013,0.025,0.8,0.008,good
7109,20181214,101,서북권,111181,은평구,29,0.016,0.025,0.8,0.005,good
7110,20181214,100,도심권,111131,용산구,25,0.009000000000000001,0.035,0.5,0.003,good
7111,20181214,100,도심권,111123,종로구,31,0.014,0.028,0.5,0.003,good
7112,20181214,100,도심권,111121,중구,30,0.017,0.027000000000000003,0.4,0.003,good
7113,20181215,102,동북권,111311,노원구,58,0.004,0.05,0.9,0.006,worse
7114,20181215,104,동남권,111274,강동구,51,0.004,0.047,0.7,0.005,bad
7115,20181215,104,동남권,111273,송파구,54,0.004,0.051,0.8,0.004,bad
7116,20181215,104,동남권,111262,서초구,49,0.004,0.042,0.6,0.004,bad
7117,20181215,104,동남권,111261,강남구,49,0.003,0.043,0.7,0.005,bad
7118,20181215,103,서남권,111301,양천구,56,0.003,0.058,1.0,0.003,bad
7119,20181215,103,서남권,111281,금천구,50,0.004,0.058,0.9,0.005,worse
7120,20181215,103,서남권,111251,관악구,58,0.005,0.063,0.9,0.005,worse
7121,20181215,103,서남권,111241,동작구,54,0.004,0.058,0.9,0.004,bad
7122,20181215,103,서남권,111231,영등포구,60,0.006999999999999999,0.03,0.9,0.005,worse
7123,20181215,103,서남권,111221,구로구,59,0.003,0.049,0.6,0.006,bad
7124,20181215,103,서남권,111212,강서구,69,0.004,0.054000000000000006,0.9,0.006,bad
7125,20181215,102,동북권,111291,강북구,55,0.008,0.041,0.8,0.003,bad
7126,20181215,102,동북권,111171,도봉구,62,0.005,0.04,1.0,0.005,worse
7127,20181215,102,동북권,111161,성북구,60,0.004,0.053,1.0,0.004,bad
7128,20181215,102,동북권,111152,동대문구,57,0.004,0.051,0.9,0.008,worse
7129,20181215,102,동북권,111151,중랑구,47,0.006999999999999999,0.036000000000000004,0.7,0.006999999999999999,bad
7130,20181215,102,동북권,111142,성동구,54,0.004,0.043,0.6,0.006,bad
7131,20181215,102,동북권,111141,광진구,48,0.003,0.043,0.8,0.004,bad
7132,20181215,101,서북권,111201,마포구,62,0.004,0.038,0.8,0.004,bad
7133,20181215,101,서북권,111191,서대문구,55,0.005,0.042,1.0,0.009000000000000001,worse
7134,20181215,101,서북권,111181,은평구,54,0.006999999999999999,0.044,1.1,0.005,bad
